PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
2023/01/31 14:19,7290016867176,1,לחמניות ק.כוסמין שומשום 351גר,*347080,,,"י""ח",3.51,ל 100 גרם,0,1,14.90,4.25,0,1,,
2023/03/15 10:43,7290016867282,1,פיתות כוסמין מלא 100% 8יח,*347080,,,"י""ח",4.04,ל 100 גרם,0,1,17.90,4.43,0,1,,
2023/08/22 15:09,7290016882407,1,מחית חצילים 550גר שקדיה,"דין שיווק וקליה 2021 בע""מ",,,"י""ח",5.50,ל 100 גרם,0,1,10.90,1.98,0,1,,
2023/07/06 16:24,7290016883176,1,"מוזלי פתיתי ש.שועל עם שוקולד מריר 1ק""ג","דין שיווק וקליה 2021 בע""מ",,,"י""ח",0,"ק""ג",0,1,19.90,19.90,1,1,,
2023/07/06 16:24,7290016967074,1,לחם אנגיל חיטה מלאה 750גר,"שלמה א.אנג ל בע""מ",,,"י""ח",7.50,ל 100 גרם,0,1,15.90,2.12,0,1,,
2022/02/06 10:08,7290016967456,1,לחם צרפתי 100% כוסמין 600גר,"שלמה א.אנג ל בע""מ",,,"י""ח",6,ל 100 גרם,0,1,16.90,2.82,0,1,,
2019/01/29 15:59,7290017004012,1,משלוח חבל לכיש אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2019/01/29 15:59,7290017004029,1,משלוח קרית גת אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2023/04/04 09:06,7290017004044,1,משלוח באר שבע אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2023/04/04 09:06,7290017004051,1,משלוח אופקים אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2022/10/06 10:09,7290017004068,1,משלוח כרמית אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2023/04/04 09:06,7290017004075,1,משלוח מיתר אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2023/04/04 09:06,7290017004082,1,משלוח עומר אונליין,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2022/10/06 10:09,7290017004167,1,משלוח אונליין דימונה,שונות /שרות,,,"י""ח",1,,0,1,30,30,1,1,,
2022/06/20 14:07,7290017004815,1,ספגטי 500גר פנטולה,"מ.ר.  ניאוברנד בע""מ",,,"י""ח",5,ל 100 גרם,0,1,4.90,0.98,1,1,,
2022/12/18 16:01,7290017004839,1,"פתי בר 1.75ק""ג פנטולה","2121 סחר בינלאומי בע""מ",,,"י""ח",1.75,"ק""ג",0,1,22.90,13.09,0,1,,
2023/04/18 08:39,7290017004877,1,טחינה  גולמית 500ג מחנה יהודה,"אחדות בע""מ",,,"י""ח",5,ל 100 גרם,0,1,14.90,2.98,1,1,,
2022/12/04 16:12,7290017004983,1,כוסות שתיה חמה 25יח,"שפע טוב סנטר בע""מ",,,"י""ח",25,"י""ח",0,1,6.90,0.28,1,1,,
2023/07/16 13:28,7290017004990,1,שוקולד מריר  חמישייה פנטולה,ב מחסני השוק,,,"י""ח",5,"ל 100 מ""ל",0,1,19.90,3.98,1,1,,
2023/05/28 18:20,7290017023212,1,"שוופס מוגז תפוח  330מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1.32,ליטר,0,1,16,11.21,1,1,,
2023/06/22 13:54,7290017023229,1,"שוופס מוגז תות ליים  330מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1.32,ליטר,0,1,13.10,9.02,1,1,,
2023/06/22 13:54,7290017023236,1,"שוופס מוגז ענב  330מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1.32,ליטר,0,1,13.10,9.02,1,1,,
2023/06/22 13:55,7290017023663,1,"שוופס מוגז לימונייד  330מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1.32,ליטר,0,1,13.10,9.02,1,1,,
2023/06/22 13:55,7290017023816,1,"ספרינג פירות טרופיים 250מ""ל רביעייה",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1,ליטר,0,1,13.10,13.10,1,1,,
2023/03/16 02:38,7290017023823,1,"ספרינג תות בננה  250מ""ל רביעייה",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1,ליטר,0,1,13.90,13.90,1,1,,
2022/03/20 10:42,7290017023854,1,"סודה שוופס 250מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1,ליטר,0,1,13.10,13.10,1,1,,
2022/03/20 10:42,7290017023861,1,"סודה שוופס למון  250מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1,ליטר,0,1,13.10,13.10,1,1,,
2022/03/20 10:42,7290017023878,1,"סודה שוופס נענע ליים  250מ""ל 1/4",יפאורה שותפות מוגבלת לשיווק,,,"י""ח",1,ליטר,0,1,13.10,13.10,1,1,,
2023/05/21 17:54,7290017031170,1,פוזילי על בסיס קמח עדשים אדומים 250ג.,"גורי מוצרי צריכה בע""מ",,,"י""ח",2.50,ל 100 גרם,0,1,13.90,5.56,0,1,,
2023/08/20 13:29,7290017031323,1,אטריות ביצים פפרדלה 400ג,"גורי מוצרי צריכה בע""מ",,,"י""ח",4,ל 100 גרם,0,1,14.90,3.73,0,1,,
2021/08/16 03:08,7290017031859,1,"משחת פרודונטקס אולטרא קלין 75מ""ל","גורי ע.ע.ע. בע""מ",,,"י""ח",0.75,"ל 100 מ""ל",0,1,30.90,41.20,1,1,,
2021/08/09 06:00,7290017044019,1,מטליות לחות אסותא 400 יח בדלי,"עיסא ערטול בע""מ-סוכן הנקל סוד",,,"י""ח",400,"י""ח",0,1,19.90,0.05,0,1,,
2022/05/30 10:21,7290017062662,1,מרכך כביסה מרוכז כתום 1 ל`טאצ`,"סאסאטק אגש""ח בע""מ",,,"י""ח",1,ליטר,0,1,13.90,13.90,1,1,,
2022/10/31 08:30,7290017062679,1,מרכך כביסה מרוכז צהוב 1 ל`טאצ`,"סאסאטק אגש""ח בע""מ",,,"י""ח",1,ליטר,0,1,13.90,13.90,1,1,,
2021/08/09 07:26,7290017062686,1,מרכך כביסה מרוכז בייבי  1 ל`טאצ`.,"סאסאטק אגש""ח בע""מ",,,"י""ח",1,ליטר,0,1,13.90,13.90,1,1,,
2022/10/31 08:30,7290017062709,1,מרכך כביסה מרוכז בורדו 1 ל`טאצ`.,"סאסאטק אגש""ח בע""מ",,,"י""ח",1,ליטר,0,1,13.90,13.90,1,1,,
2022/05/20 09:08,7290017062730,1,"נוזל כלים לבנדר 36% 750מ""ל טאץ","סאסאטק אגש""ח בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,10.90,1.45,1,1,,
2021/08/09 07:35,7290017062747,1,"נוזל כלים תפוח 36% 750מ""ל טאץ","סאסאטק אגש""ח בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,10.90,1.45,1,1,,
2021/08/09 07:35,7290017062754,1,"נוזל כלים לימון 36% 750מ""ל טאץ","סאסאטק אגש""ח בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,10.90,1.45,1,1,,
2022/08/01 08:53,7290017062990,1,טאצ מטליות רצפה חד פעמי מלון בוטיק.,"סאסאטק אגש""ח בע""מ",,,"י""ח",10,"י""ח",0,1,11.90,1.19,1,1,,
2023/06/26 19:20,7290017065007,1,מוצרלה פרוסה 200ג,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,18.80,9.40,0,1,,
2023/08/21 12:19,7290017065137,1,ריקוטה למריחה 5% טבעית,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,9.80,4.90,1,1,,
2023/07/23 08:10,7290017065144,1,ריקוטה למריחה 5% עם בזיליקום,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,9.80,4.90,1,1,,
2023/06/04 12:30,7290017065212,1,קרם מסקרפונה 250ג,מחלבות גד,,,"י""ח",2.50,ל 100 גרם,0,1,21.10,8.44,1,1,,
2023/06/04 12:30,7290017065236,1,בולגרית מעודנת 24% 250ג,מחלבות גד,,,"י""ח",2.50,ל 100 גרם,0,1,23.50,9.40,0,1,,
2023/06/04 12:30,7290017065380,1,גרנה פדנו שבבים100ג,מחלבות גד,,,"י""ח",1,ל 100 גרם,0,1,14.60,14.60,0,1,,
2023/05/07 15:34,7290017065434,1,פרוסות גאודה 200ג,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,21.90,10.95,0,1,,
2023/07/27 12:14,7290017065526,1,קוואטרו פורמאג 200ג,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,26.90,13.45,0,1,,
2023/07/23 08:12,7290017065588,1,יוגורט יווני 600 גרם גד.,מחלבות גד,,,"י""ח",6,ל 100 גרם,0,1,15.90,2.65,0,1,,
2023/07/16 13:25,7290017065663,1,פטה מעודנת עיזים 5% 250 ג.,מחלבות גד,,,"י""ח",2.50,ל 100 גרם,0,1,26.90,10.76,1,1,,
2023/06/04 12:30,7290017065731,1,גבינת שמנת ניו יורק 200ג מהדורת חג,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,14.10,7.05,0,1,,
2023/06/04 12:30,7290017065786,1,גבינה צ`דר 210גר,מחלבות גד,,,"י""ח",2.10,ל 100 גרם,0,1,21.90,10.43,0,1,,
2023/07/27 12:15,7290017065878,1,מק אנד ציז מהדורת חג 200ג,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,15.90,7.95,1,1,,
2023/04/23 11:12,7290017065960,1,רוטב פורצ`יני 200גר גד,מחלבות גד,,,"י""ח",2,ל 100 גרם,0,1,16.90,8.45,1,1,,
2023/05/08 15:59,7290017068367,1,שמרים יבשים  125  גרם,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",1.25,ל 100 גרם,0,1,4.90,3.92,0,1,,
2023/05/08 15:59,7290017068374,1,שמרים יבשים  500 גרם,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",5,ל 100 גרם,0,1,14.90,2.98,0,1,,
2023/07/13 02:11,7290017068411,1,אבקת אפיה עשיריות מיה,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",1,ל 100 גרם,0,1,2.50,2.50,0,1,,
2023/04/30 17:30,7290017068848,1,סוכריות לקישוט לעוגה 200ג צנצנת,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",2,ל 100 גרם,0,1,7.90,3.95,0,1,,
2023/01/18 11:37,7290017068916,1,סוכריות ג`לי טבעות בציפוי סוכר 350גר,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",3.50,ל 100 גרם,0,1,14.90,4.26,1,1,,
2023/05/28 07:37,7290017068978,1,שיבולת שועל מלאה להכנה מהירה  500 ג,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",5,ל 100 גרם,0,1,10,2,1,1,,
2023/05/28 07:37,7290017068985,1,שיבולת שועל מלאה עבה  500 ג,"מיה תעשיות מזון מ.ת.מ בע""מ",,,"י""ח",5,ל 100 גרם,0,1,10,2,1,1,,
2023/08/14 16:49,7290017088068,1,חיתולי בייביסיטר  מידה 4 42יח,"שקד תבל בע""מ",,,"י""ח",1,,0,1,32.90,32.90,1,1,,
2023/08/14 16:49,7290017088075,1,חיתולי בייביסיטר  מידה 4+ 40יח,"שקד תבל בע""מ",,,"י""ח",1,,0,1,32.90,32.90,1,1,,
2023/08/14 16:49,7290017088082,1,חיתולי בייביסיטר  מידה 5 36יח,"שקד תבל בע""מ",,,"י""ח",1,,0,1,32.90,32.90,1,1,,
2023/01/10 16:09,7290017088099,1,חיתולי בייביסיטר  מידה 6 34יח,"שקד תבל בע""מ",,,"י""ח",1,,0,1,37.90,37.90,1,1,,
2023/05/08 15:59,7290017088242,1,מגבונים בייבי בייסיק בודד,"שקד תבל בע""מ",,,"י""ח",1,,0,1,4.90,4.90,1,1,,
2021/08/09 07:08,7290017088631,1,מגבונים  טולי מארז 4 יחידות,"שקד תבל בע""מ",,,"י""ח",4,"י""ח",0,1,12.90,3.23,1,1,,
2021/08/16 03:09,7290017088693,1,קוויק מטליות  לחות לניקוי וחיטוי רצפות,"שקד תבל בע""מ",,,"י""ח",10,"י""ח",0,1,11.90,1.19,1,1,,
2023/07/23 08:14,7290017088815,1,תחבושות BREEZE נורמל 12יח,"שקד תבל בע""מ",,,"י""ח",12,"י""ח",0,1,14.90,1.24,1,1,,
2023/07/23 08:14,7290017088822,1,תחבושות BREEZE אקסטרה 10יח.,"שקד תבל בע""מ",,,"י""ח",10,"י""ח",0,1,14.90,1.49,1,1,,
2023/07/23 08:14,7290017088839,1,תחבושות BREEZE אקסטרה פלוס 8יח.,"שקד תבל בע""מ",,,"י""ח",10,"י""ח",0,1,14.90,1.49,1,1,,
2022/05/20 08:59,7290017088914,1,מגבונים בייבי סיטר  מארז שישייה,"שקד תבל בע""מ",,,"י""ח",1,,0,1,19.90,19.90,1,1,,
2022/02/01 08:58,7290017094847,1,סלט תפוחי אדמה אסלי 400ג,"סלטי שמיר2006בע""מ",,,"י""ח",4,ל 100 גרם,0,1,10.90,2.73,1,1,,
2023/06/22 13:55,7290017094861,1,חומוס עם רוטב מסבחה אסלי 400ג,"סלטי שמיר2006בע""מ",,,"י""ח",4,ל 100 גרם,0,1,9.90,2.48,1,1,,
2022/02/16 16:50,7290017100418,1,כפפות לטקס L עם אבקה Perfect,ח.כהן יבוא שיווק ולוגסטיקה,,,"י""ח",100,"י""ח",0,1,19.90,0.20,0,1,,
2022/07/07 14:19,7290017105048,1,זיתים ירוקים טבעות שלשות יכין,"זנלכל בע""מ",,,"י""ח",2,ל 100 גרם,0,1,14.90,7.45,0,1,,
2023/06/25 08:15,7290017105086,1,שעועית צ`ילי 6OZ יכין 200גר,"זנלכל בע""מ",,,"י""ח",2,ל 100 גרם,0,1,3.90,1.95,0,1,,
2023/07/10 16:09,7290017105369,1,סירופ תה אפרסק דיאט 1 ליטר,"זנלכל בע""מ",,,"י""ח",1,ליטר,0,1,9.90,9.90,0,1,,
2022/07/07 14:19,7290017105383,1,"שלשות תירס 6OZקידס  פ""מ","זנלכל בע""מ",,,"י""ח",6,ל 100 גרם,0,1,14.90,2.48,0,1,,
2022/07/07 14:19,7290017105468,1,אפונה שלישייה 6OZ יכין,"זנלכל בע""מ",,,"י""ח",2,ל 100 גרם,0,1,14.90,7.45,0,1,,
2023/07/10 16:09,7290017105895,1,גרגרי חומוס מסעדות יכין 560גר,"זנלכל בע""מ",,,"י""ח",5.60,ל 100 גרם,0,1,8.90,1.59,0,1,,
2023/08/21 12:20,7290017121093,1,אריסה חריפה 250גר,"שטראוס גרופ ***בע""מ",,,"י""ח",2.50,ל 100 גרם,0,1,14.90,5.96,0,1,,
2023/03/15 10:36,7290017129495,1,אגו מיקס כדורי תירס מצופים ש. חלב 55ג,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",0.55,ל 100 גרם,0,1,3.90,7.09,1,1,,
2021/08/16 03:05,7290017129501,1,אגו מיקס כדורי תירס מצופים ש. לבן 55ג,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",0.55,ל 100 גרם,0,1,3.90,7.09,1,1,,
2023/03/15 10:36,7290017129518,1,אגו מיקס כדורי תירס מצופים  55ג,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",0.55,ל 100 גרם,0,1,3.90,7.09,1,1,,
2021/08/16 03:07,7290017129532,1,כרמית לקקן תות 90ג,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",0.90,ל 100 גרם,0,1,5.90,6.56,1,1,,
2023/07/27 12:14,7290017129754,1,שוקולד אגו פרמיום 100ג 70%,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",1,ל 100 גרם,0,1,7.50,7.50,1,1,,
2023/03/01 15:21,7290017129761,1,שוקולד אגו פרמיום תפוז  100ג 70%,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",1,ל 100 גרם,0,1,8.90,8.90,1,1,,
2023/07/27 12:14,7290017129778,1,שוקולד אגו פרמיום קפה  100ג 70%,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",1,ל 100 גרם,0,1,7.50,7.50,1,1,,
2023/07/27 12:14,7290017129846,1,מיני קוקיס טעם קרמל  600ג,"כרמית תעשיות ממתקים בע""מ",,,"י""ח",6,"100 ס""מ",0,1,15.90,2.65,0,1,,
2023/07/23 08:09,7290017142005,1,"שמן קוקוס אורגני כתית 320מ""ל עץ הזית","סוגת תעשיות בע""מ",,,"י""ח",3.20,"ל 100 מ""ל",0,1,14.90,4.66,0,1,,
2023/07/23 08:09,7290017142012,1,"שמן קוקוס אורגני כתית 500מ""ל עץ הזית","סוגת תעשיות בע""מ",,,"י""ח",5,"ל 100 מ""ל",0,1,24.90,4.98,0,1,,
2023/02/05 17:15,7290017142128,1,"שמן זית כתית עץ הזית  750 מ""ל","סוגת תעשיות בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,32.90,4.39,0,1,,
2021/08/16 03:08,7290017142166,1,פילה טונה פרוס עם בשמן זית 120ג עץ הזי,"סוגת תעשיות בע""מ",,,"י""ח",1.20,ל 100 גרם,0,1,14.90,12.42,1,1,,
2021/08/16 03:08,7290017142180,1,פילה טונה פרוס עם בשמן זית 120ג עץ הזי,"סוגת תעשיות בע""מ",,,"י""ח",1.20,ל 100 גרם,0,1,14.90,12.42,1,1,,
2021/08/16 03:08,7290017142203,1,פילה טונה פרוס עם בשמן זית 120ג עץ הזי,"סוגת תעשיות בע""מ",,,"י""ח",1.20,ל 100 גרם,0,1,14.90,12.42,1,1,,
2023/08/21 12:20,7290017142289,1,"תרסיס שמן חמניות 200מ""ל עץ הזית","סוגת תעשיות בע""מ",,,"י""ח",2,"ל 100 מ""ל",0,1,10.90,5.45,1,1,,
2021/12/07 15:41,7290017142388,1,שמן חמניות פלוס 1ל אומגה 3,"סוגת תעשיות בע""מ",,,"י""ח",1,ליטר,0,1,14.90,14.90,0,1,,
2021/08/29 02:56,7290017142395,1,פסטה עם טונה בשמן ז. 160ג,"סוגת תעשיות בע""מ",,,"י""ח",1.60,ל 100 גרם,0,1,13.90,8.69,1,1,,
2023/06/25 08:21,7290017142401,1,קינואה לבנה ואדומה עם טונה בשמן160ג,"סוגת תעשיות בע""מ",,,"י""ח",1.60,ל 100 גרם,0,1,13.90,8.69,1,1,,
2021/08/09 07:03,7290017142418,1,אורז עם עדשים עם טונה בשמן ז. 160ג,"סוגת תעשיות בע""מ",,,"י""ח",1.60,ל 100 גרם,0,1,13.90,8.69,1,1,,
2021/08/09 07:30,7290017142487,1,בורגול עם גרגירי חומוס עם טונה 160ג,"סוגת תעשיות בע""מ",,,"י""ח",1.60,ל 100 גרם,0,1,13.90,8.69,1,1,,
2023/08/21 12:22,7290017142500,1,"תרסיס שמן זית טעם שום עץ הזית 150מ""ל","סוגת תעשיות בע""מ",,,"י""ח",1.50,"ל 100 מ""ל",0,1,17.90,11.93,1,1,,
2022/12/12 14:19,7290017142609,1,"תרסיס שמן זית טעם לימון עץ הזית 150מ""ל","סוגת תעשיות בע""מ",,,"י""ח",1.50,"ל 100 מ""ל",0,1,17.90,11.93,1,1,,
2022/12/12 14:19,7290017142623,1,"תרסיס שמן זית טעם צילי עץ הזית 150מ""ל","סוגת תעשיות בע""מ",,,"י""ח",1.50,"ל 100 מ""ל",0,1,17.90,11.93,1,1,,
2023/03/12 11:13,7290017189413,1,טבעות בצל גולד רינג 600גר,קפוא זן תעשיות מזון בעמ,,,"י""ח",0.80,ל 100 גרם,0,1,15.90,19.88,0,1,,
2022/08/14 12:00,7290017197456,1,אסותא מגבוני נייר טואלט שלישיה,"עיסא ערטול בע""מ-סוכן הנקל סוד",,,"י""ח",3,"י""ח",0,1,10.90,3.63,0,1,,
2022/05/08 17:29,7290017266909,1,וופל SUN שוקו 200גר,ח.כהן יבוא שיווק ולוגסטיקה,,,"י""ח",2,ל 100 גרם,0,1,4.90,2.45,0,1,,
2022/03/10 13:33,7290017275345,1,טחינה  אחוה גולמית 350ג לחיץ,"אחדות בע""מ",,,"י""ח",3.50,ל 100 גרם,0,1,7.90,2.26,0,1,,
2023/08/14 16:49,7290017275482,1,"סירופ טעם ענבים 900מ""ל","אחדות בע""מ",,,"י""ח",0.90,ליטר,0,1,8.50,9.44,1,1,,
2023/07/11 17:15,7290017275505,1,"סירופ בטעם פטל 900מ""ל","אחדות בע""מ",,,"י""ח",0.90,ליטר,0,1,8.50,9.44,1,1,,
2023/05/02 13:04,7290017289182,1,"יין לבן חצי יבש סדרת ישראלי 750מ""ל","יקבי טפרברג 1870 בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,17.90,2.35,1,1,,
2023/05/02 13:04,7290017289205,1,"יין קברנה סביניון סדרת ישראלי 750מ""ל","יקבי טפרברג 1870 בע""מ",,,"י""ח",7.50,"ל 100 מ""ל",0,1,17.90,2.35,1,1,,
2023/06/18 08:31,7290017291734,1,בצל שאלוט,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,12.90,12.90,0,1,,
2022/11/02 13:03,7290017297149,1,חומוס A2 להכנה ביתית  ויטה.,"ויטה- פרי גליל (החדשה) בע""מ",,,"י""ח",5.50,ל 100 גרם,0,1,7.90,1.44,1,1,,
2023/08/14 16:49,7290017297323,1,רוטב עגבניות BX22 100ג מרוכז טל וטרי,"ויטה- פרי גליל (החדשה) בע""מ",,,"י""ח",1,ל 100 גרם,0,1,1.50,1.50,1,1,,
2023/01/18 11:50,7290017297330,1,רוטב עגבניות BX22 260 ג טל וטרי,"ויטה- פרי גליל (החדשה) בע""מ",,,"י""ח",6,ל 100 גרם,0,1,3.90,0.65,1,1,,
2022/11/21 14:45,7290017297392,1,תירס  קפוא פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/05/20 09:06,7290017297408,1,אפונה עדינה  קפואה פרי אדמה 600ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",6,ל 100 גרם,0,1,14.90,2.48,1,1,,
2022/11/21 14:45,7290017297415,1,אפונה  קפואה פרי אדמה 800ג.,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/11/21 14:45,7290017297422,1,אפונה וגזר  קפוא פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/11/21 14:45,7290017297453,1,שעועית שלמה  קפואה פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/05/20 09:06,7290017297477,1,פול  קפוא פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/07/31 08:55,7290017297484,1,שעועית אדומה  פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,16.90,2.11,1,1,,
2022/07/31 08:55,7290017297491,1,חומוס פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/11/21 14:45,7290017297507,1,גזר גמדי פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/09/14 12:14,7290017297521,1,ברוקולי פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,19.90,2.49,1,1,,
2023/02/05 09:30,7290017297538,1,כרובית פרי אדמה 800ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",8,ל 100 גרם,0,1,14.90,1.86,1,1,,
2022/09/11 12:14,7290017297545,1,תחתיות ארטישוק פרי אדמה 400ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",4,ל 100 גרם,0,1,10.90,2.73,1,1,,
2022/11/21 14:45,7290017297552,1,במיה פרי אדמה 600ג,"ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",6,ל 100 גרם,0,1,14.90,2.48,1,1,,
2022/11/21 14:45,7290017297583,1,"ציפס 2ק""ג קפוא  פרי אדמה.","ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",2,"ק""ג",0,1,24.90,12.45,0,1,,
2022/11/21 14:45,7290017297613,1,"סטייק ציפס  2ק""ג קפוא  פרי אדמה","ויטה פרי גליל (החדשה) בע""מ",,,"י""ח",2,"ק""ג",0,1,24.90,12.45,0,1,,
2022/09/15 14:10,7290017304885,1,לחם שיפון וחיטה מלאה 750ג,"שלמה א.אנג ל בע""מ",,,"י""ח",7.50,ל 100 גרם,0,1,16.90,2.25,0,1,,
2021/08/16 03:09,7290017440798,1,מרכך Silver לשיער כסוף,"פישר תעשיות פרמבצטיות בע""מ",,,"י""ח",0.50,"ל 100 מ""ל",0,1,24.90,49.80,1,1,,
2021/08/16 03:08,7290017440965,1,אל סבון ניקיון קמיל 1ליטר,"פישר תעשיות פרמבצטיות בע""מ",,,"י""ח",1,ליטר,0,1,15.90,15.90,1,1,,
2023/07/23 08:11,7290017457574,1,סוד כדוריות 1/3 פרחים 204ג,"הנקל סוד בע""מ",,,"י""ח",2.04,"ל 100 מ""ל",0,1,16.90,8.28,0,1,,
2023/08/21 12:20,7290017457703,1,"סוד מרכך מרוכז זהב 900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,12.90,14.33,0,1,,
2023/08/21 12:20,7290017457710,1,"סוד מרכך מרוכז סגול 900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,12.90,14.33,0,1,,
2023/08/21 12:20,7290017457727,1,"סוד מרכך מרוכז כחול 900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,11.90,13.22,0,1,,
2023/08/21 12:20,7290017457734,1,"סוד מרכך מרוכז ורוד 900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,11.90,13.22,0,1,,
2023/07/06 16:25,7290017457925,1,"סוד מרכך מרוכז פרש  900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,11.90,13.22,0,1,,
2023/07/06 16:25,7290017457932,1,"סוד מרכך מרוכז פרש  900מ""ל","הנקל סוד בע""מ",,,"י""ח",0.90,"ל 100 מ""ל",0,1,11.90,13.22,0,1,,
2023/01/06 09:19,7290017477169,1,קשיו 250ג ששון הקולה,"דין שיווק וקליה 2021 בע""מ",,,"י""ח",2.50,ל 100 גרם,0,1,20,8,0,1,,
2023/01/24 17:36,7290017477305,1,זרעי ציה 250ג שקדיה,"דין שיווק וקליה 2021 בע""מ",,,"י""ח",2.50,ל 100 גרם,0,1,14.90,5.96,0,1,,
2021/08/09 06:56,7290017504001,1,פטריות שמפיניון ארוז,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,10.90,10.90,1,1,,
2021/08/09 06:56,7290017504018,1,פטריות זוגות לבן,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,18.90,18.90,0,1,,
2022/02/23 12:43,7290017504032,1,פטריות זוגות איטלקי,ביכורי השדה צפון 1994 ג.ד. בעמ,,,"י""ח",1,,0,1,18.90,18.90,0,1,,
